Region,Codigo region,Comuna,Codigo comuna,Poblacion,Casos Confirmados
Arica y Parinacota,15,Arica,15101,247552.0,26916.0
Arica y Parinacota,15,Camarones,15102,1233.0,62.0
Arica y Parinacota,15,General Lagos,15202,810.0,79.0
Arica y Parinacota,15,Putre,15201,2515.0,186.0
Arica y Parinacota,15,Desconocido Arica y Parinacota,,,204.0
Tarapacá,01,Alto Hospicio,01107,129999.0,14422.0
Tarapacá,01,Camina,01402,1375.0,202.0
Tarapacá,01,Colchane,01403,1583.0,141.0
Tarapacá,01,Huara,01404,3000.0,426.0
Tarapacá,01,Iquique,01101,223463.0,27425.0
Tarapacá,01,Pica,01405,5958.0,958.0
Tarapacá,01,Pozo Almonte,01401,17395.0,2175.0
Tarapacá,01,Desconocido Tarapaca,,,978.0
Antofagasta,02,Antofagasta,02101,425725.0,37070.0
Antofagasta,02,Calama,02201,190336.0,16770.0
Antofagasta,02,Maria Elena,02302,6814.0,656.0
Antofagasta,02,Mejillones,02102,14776.0,1863.0
Antofagasta,02,Ollague,02202,287.0,32.0
Antofagasta,02,San Pedro de Atacama,02203,10434.0,901.0
Antofagasta,02,Sierra Gorda,02103,1746.0,160.0
Antofagasta,02,Taltal,02104,13657.0,828.0
Antofagasta,02,Tocopilla,02301,28079.0,1868.0
Antofagasta,02,Desconocido Antofagasta,,,696.0
Atacama,03,Alto del Carmen,03302,5729.0,241.0
Atacama,03,Caldera,03102,19426.0,1385.0
Atacama,03,Chanaral,03201,13164.0,835.0
Atacama,03,Copiapo,03101,171766.0,13946.0
Atacama,03,Diego de Almagro,03202,14358.0,1136.0
Atacama,03,Freirina,03303,7681.0,619.0
Atacama,03,Huasco,03304,11264.0,755.0
Atacama,03,Tierra Amarilla,03103,14312.0,1270.0
Atacama,03,Vallenar,03301,57009.0,4540.0
Atacama,03,Desconocido Atacama,,,97.0
Coquimbo,04,Andacollo,04103,11791.0,500.0
Coquimbo,04,Canela,04202,9546.0,424.0
Coquimbo,04,Combarbala,04302,13884.0,624.0
Coquimbo,04,Coquimbo,04102,256735.0,14976.0
Coquimbo,04,Illapel,04201,32801.0,1971.0
Coquimbo,04,La Higuera,04104,4450.0,339.0
Coquimbo,04,La Serena,04101,249656.0,14873.0
Coquimbo,04,Los Vilos,04203,23374.0,1679.0
Coquimbo,04,Monte Patria,04303,32527.0,1712.0
Coquimbo,04,Ovalle,04301,121269.0,8478.0
Coquimbo,04,Paiguano,04105,4675.0,289.0
Coquimbo,04,Punitaqui,04304,12165.0,862.0
Coquimbo,04,Rio Hurtado,04305,4372.0,206.0
Coquimbo,04,Salamanca,04204,29110.0,1601.0
Coquimbo,04,Vicuna,04106,29741.0,1624.0
Coquimbo,04,Desconocido Coquimbo,,,279.0
Valparaíso,05,Algarrobo,05602,15174.0,1008.0
Valparaíso,05,Cabildo,05402,20663.0,1341.0
Valparaíso,05,Calera,05502,53591.0,4586.0
Valparaíso,05,Calle Larga,05302,16482.0,1191.0
Valparaíso,05,Cartagena,05603,25357.0,1952.0
Valparaíso,05,Casablanca,05102,29170.0,2161.0
Valparaíso,05,Catemu,05702,15213.0,1029.0
Valparaíso,05,Concon,05103,45889.0,3165.0
Valparaíso,05,El Quisco,05604,17742.0,1218.0
Valparaíso,05,El Tabo,05605,14338.0,1130.0
Valparaíso,05,Hijuelas,05503,19099.0,1278.0
Valparaíso,05,Isla de Pascua,05201,8277.0,10.0
Valparaíso,05,Juan Fernandez,05104,1033.0,1.0
Valparaíso,05,La Cruz,05504,25321.0,1691.0
Valparaíso,05,La Ligua,05401,37739.0,2785.0
Valparaíso,05,Limache,05802,49931.0,3762.0
Valparaíso,05,Llaillay,05703,26533.0,1765.0
Valparaíso,05,Los Andes,05301,68093.0,5196.0
Valparaíso,05,Nogales,05506,23490.0,1674.0
Valparaíso,05,Olmue,05803,19266.0,1260.0
Valparaíso,05,Panquehue,05704,7633.0,482.0
Valparaíso,05,Papudo,05403,6201.0,453.0
Valparaíso,05,Petorca,05404,10558.0,562.0
Valparaíso,05,Puchuncavi,05105,20071.0,1270.0
Valparaíso,05,Putaendo,05705,17645.0,1023.0
Valparaíso,05,Quillota,05501,97572.0,7523.0
Valparaíso,05,Quilpue,05801,167085.0,11876.0
Valparaíso,05,Quintero,05107,36135.0,2533.0
Valparaíso,05,Rinconada,05303,11263.0,673.0
Valparaíso,05,San Antonio,05601,96761.0,7435.0
Valparaíso,05,San Esteban,05304,20643.0,1214.0
Valparaíso,05,San Felipe,05701,83494.0,5926.0
Valparaíso,05,Santa Maria,05706,16367.0,1169.0
Valparaíso,05,Santo Domingo,05606,11934.0,746.0
Valparaíso,05,Valparaiso,05101,315732.0,30664.0
Valparaíso,05,Villa Alemana,05804,139310.0,10413.0
Valparaíso,05,Vina del Mar,05109,361371.0,29204.0
Valparaíso,05,Zapallar,05405,7994.0,517.0
Valparaíso,05,Desconocido Valparaiso,,,1318.0
Metropolitana,13,Alhue,13502,7405.0,731.0
Metropolitana,13,Buin,13402,109641.0,9592.0
Metropolitana,13,Calera de Tango,13403,28525.0,2128.0
Metropolitana,13,Cerrillos,13102,88956.0,7727.0
Metropolitana,13,Cerro Navia,13103,142465.0,16778.0
Metropolitana,13,Colina,13301,180353.0,13726.0
Metropolitana,13,Conchali,13104,139195.0,13659.0
Metropolitana,13,Curacavi,13503,36430.0,3390.0
Metropolitana,13,El Bosque,13105,172000.0,19651.0
Metropolitana,13,El Monte,13602,40014.0,3695.0
Metropolitana,13,Estacion Central,13106,206792.0,16934.0
Metropolitana,13,Huechuraba,13107,112528.0,9181.0
Metropolitana,13,Independencia,13108,142065.0,13704.0
Metropolitana,13,Isla de Maipo,13603,40171.0,3783.0
Metropolitana,13,La Cisterna,13109,100434.0,9465.0
Metropolitana,13,La Florida,13110,402433.0,39389.0
Metropolitana,13,La Granja,13111,122557.0,15904.0
Metropolitana,13,La Pintana,13112,189335.0,24475.0
Metropolitana,13,La Reina,13113,100252.0,6496.0
Metropolitana,13,Lampa,13302,126898.0,9776.0
Metropolitana,13,Las Condes,13114,330759.0,17557.0
Metropolitana,13,Lo Barnechea,13115,124076.0,8835.0
Metropolitana,13,Lo Espejo,13116,103865.0,10311.0
Metropolitana,13,Lo Prado,13117,104403.0,12937.0
Metropolitana,13,Macul,13118,134635.0,12765.0
Metropolitana,13,Maipu,13119,578605.0,43209.0
Metropolitana,13,Maria Pinto,13504,14926.0,1413.0
Metropolitana,13,Melipilla,13501,141612.0,11470.0
Metropolitana,13,Nunoa,13120,250192.0,15688.0
Metropolitana,13,Padre Hurtado,13604,74188.0,7259.0
Metropolitana,13,Paine,13404,82766.0,6792.0
Metropolitana,13,Pedro Aguirre Cerda,13121,107803.0,11896.0
Metropolitana,13,Penaflor,13605,101058.0,8335.0
Metropolitana,13,Penalolen,13122,266798.0,29384.0
Metropolitana,13,Pirque,13202,30433.0,3080.0
Metropolitana,13,Providencia,13123,157749.0,9062.0
Metropolitana,13,Pudahuel,13124,253139.0,26364.0
Metropolitana,13,Puente Alto,13201,645909.0,67764.0
Metropolitana,13,Quilicura,13125,254694.0,20734.0
Metropolitana,13,Quinta Normal,13126,136368.0,14959.0
Metropolitana,13,Recoleta,13127,190075.0,17789.0
Metropolitana,13,Renca,13128,160847.0,22619.0
Metropolitana,13,San Bernardo,13401,334836.0,32890.0
Metropolitana,13,San Joaquin,13129,103485.0,12459.0
Metropolitana,13,San Jose de Maipo,13203,18644.0,1726.0
Metropolitana,13,San Miguel,13130,133059.0,14429.0
Metropolitana,13,San Pedro,13505,11953.0,924.0
Metropolitana,13,San Ramon,13131,86510.0,10375.0
Metropolitana,13,Santiago,13101,503147.0,40805.0
Metropolitana,13,Talagante,13601,81838.0,4965.0
Metropolitana,13,Tiltil,13303,21477.0,1648.0
Metropolitana,13,Vitacura,13132,96774.0,4812.0
Metropolitana,13,Desconocido Metropolitana,,,15506.0
O’Higgins,06,Chepica,06302,15925.0,1086.0
O’Higgins,06,Chimbarongo,06303,37696.0,2119.0
O’Higgins,06,Codegua,06102,14096.0,1047.0
O’Higgins,06,Coinco,06103,7831.0,529.0
O’Higgins,06,Coltauco,06104,21263.0,1438.0
O’Higgins,06,Donihue,06105,22700.0,1732.0
O’Higgins,06,Graneros,06106,36504.0,3031.0
O’Higgins,06,La Estrella,06202,3114.0,169.0
O’Higgins,06,Las Cabras,06107,26749.0,2351.0
O’Higgins,06,Litueche,06203,6765.0,527.0
O’Higgins,06,Lolol,06304,7289.0,280.0
O’Higgins,06,Machali,06108,59913.0,3665.0
O’Higgins,06,Malloa,06109,14163.0,1082.0
O’Higgins,06,Marchihue,06204,7632.0,491.0
O’Higgins,06,Mostazal,06110,27462.0,1898.0
O’Higgins,06,Nancagua,06305,19141.0,1387.0
O’Higgins,06,Navidad,06205,6904.0,435.0
O’Higgins,06,Olivar,06111,14624.0,1381.0
O’Higgins,06,Palmilla,06306,13299.0,867.0
O’Higgins,06,Paredones,06206,6349.0,448.0
O’Higgins,06,Peralillo,06307,11848.0,866.0
O’Higgins,06,Peumo,06112,14952.0,1165.0
O’Higgins,06,Pichidegua,06113,20743.0,1737.0
O’Higgins,06,Pichilemu,06201,17882.0,1071.0
O’Higgins,06,Placilla,06308,9164.0,727.0
O’Higgins,06,Pumanque,06309,3531.0,229.0
O’Higgins,06,Quinta de Tilcoco,06114,13877.0,808.0
O’Higgins,06,Rancagua,06101,265211.0,23287.0
O’Higgins,06,Rengo,06115,63710.0,5420.0
O’Higgins,06,Requinoa,06116,30371.0,2279.0
O’Higgins,06,San Fernando,06301,78642.0,6624.0
O’Higgins,06,San Vicente,06117,50617.0,4001.0
O’Higgins,06,Santa Cruz,06310,41096.0,2467.0
O’Higgins,06,Desconocido O’Higgins,,,361.0
Maule,07,Cauquenes,07201,44143.0,2327.0
Maule,07,Chanco,07202,9331.0,501.0
Maule,07,Colbun,07402,22565.0,2135.0
Maule,07,Constitucion,07102,50348.0,4534.0
Maule,07,Curepto,07103,9426.0,611.0
Maule,07,Curico,07301,163626.0,18966.0
Maule,07,Empedrado,07104,4206.0,320.0
Maule,07,Hualane,07302,10222.0,742.0
Maule,07,Licanten,07303,6989.0,602.0
Maule,07,Linares,07401,101073.0,8606.0
Maule,07,Longavi,07403,32810.0,3364.0
Maule,07,Maule,07105,60000.0,4821.0
Maule,07,Molina,07304,49800.0,4741.0
Maule,07,Parral,07404,44544.0,3781.0
Maule,07,Pelarco,07106,9083.0,807.0
Maule,07,Pelluhue,07203,8092.0,582.0
Maule,07,Pencahue,07107,8601.0,740.0
Maule,07,Rauco,07305,11248.0,1269.0
Maule,07,Retiro,07405,21071.0,1508.0
Maule,07,Rio Claro,07108,14753.0,1353.0
Maule,07,Romeral,07306,16170.0,1860.0
Maule,07,Sagrada Familia,07307,19469.0,1412.0
Maule,07,San Clemente,07109,46292.0,4194.0
Maule,07,San Javier,07406,49451.0,4746.0
Maule,07,San Rafael,07110,9959.0,1057.0
Maule,07,Talca,07101,236724.0,19582.0
Maule,07,Teno,07308,30850.0,2969.0
Maule,07,Vichuquen,07309,4381.0,364.0
Maule,07,Villa Alegre,07407,17512.0,1263.0
Maule,07,Yerbas Buenas,07408,19200.0,1730.0
Maule,07,Desconocido Maule,,,99.0
Ñuble,16,Bulnes,16102,22607.0,2009.0
Ñuble,16,Chillan,16101,198624.0,18036.0
Ñuble,16,Chillan Viejo,16103,33827.0,2603.0
Ñuble,16,Cobquecura,16202,5275.0,231.0
Ñuble,16,Coelemu,16203,16845.0,1060.0
Ñuble,16,Coihueco,16302,28375.0,2330.0
Ñuble,16,El Carmen,16104,12334.0,679.0
Ñuble,16,Ninhue,16204,5414.0,422.0
Ñuble,16,Niquen,16303,11567.0,1080.0
Ñuble,16,Pemuco,16105,8639.0,658.0
Ñuble,16,Pinto,16106,11880.0,705.0
Ñuble,16,Portezuelo,16205,4940.0,293.0
Ñuble,16,Quillon,16107,18777.0,1360.0
Ñuble,16,Quirihue,16201,12192.0,814.0
Ñuble,16,Ranquil,16206,6261.0,445.0
Ñuble,16,San Carlos,16301,56252.0,5324.0
Ñuble,16,San Fabian,16304,4654.0,323.0
